,Year,Country,Item,Rainfall (mm),Temperature (Celsius),Pesticides (tonnes),Yield (hg/ha)
9566,2000,Romania,Cauliflowers and broccoli,446.03332,122.83322,9427,100175
9567,2000,Romania,Garlic,446.03332,122.83322,9427,46359
9568,2000,Romania,Hops,446.03332,122.83322,9427,5892
9569,2000,Romania,Maize,446.03332,122.83322,9427,17128
9570,2000,Romania,Oats,446.03332,122.83322,9427,10888
9571,2000,Romania,Potatoes,446.03332,122.83322,9427,123276
9572,2000,Romania,Rye,446.03332,122.83322,9427,15794
9573,2000,Romania,Wheat,446.03332,122.83322,9427,22996
9574,2000,Rwanda,Carrots and turnips,1068.6448500000001,239.7759,147,58824
9575,2000,Rwanda,Maize,1068.6448500000001,239.7759,147,7018
9576,2000,Rwanda,Potatoes,1068.6448500000001,239.7759,147,87830
9577,2000,Rwanda,Sweet potatoes,1068.6448500000001,239.7759,147,59138
9578,2000,Rwanda,Wheat,1068.6448500000001,239.7759,147,6416
9579,2000,Saudi Arabia,Barley,64.58529,304.3402,3024,46377
9580,2000,Saudi Arabia,Carrots and turnips,64.58529,304.3402,3024,210875
9581,2000,Saudi Arabia,Maize,64.58529,304.3402,3024,62820
9582,2000,Saudi Arabia,Potatoes,64.58529,304.3402,3024,262035
9583,2000,Saudi Arabia,Wheat,64.58529,304.3402,3024,42640
9584,2000,Senegal,Carrots and turnips,726.52409,340.6788,491,155733
9585,2000,Senegal,Maize,726.52409,340.6788,491,11114
9586,2000,Senegal,Potatoes,726.52409,340.6788,491,111628
9587,2000,Senegal,Sweet potatoes,726.52409,340.6788,491,100092
9588,2000,Slovakia,Barley,698.8171,110.99574,1457,19901
9589,2000,Slovakia,Buckwheat,698.8171,110.99574,1457,9188
9590,2000,Slovakia,Carrots and turnips,698.8171,110.99574,1457,128647
9591,2000,Slovakia,Cauliflowers and broccoli,698.8171,110.99574,1457,95261
9592,2000,Slovakia,Garlic,698.8171,110.99574,1457,39777
9593,2000,Slovakia,Hops,698.8171,110.99574,1457,3516
9594,2000,Slovakia,Maize,698.8171,110.99574,1457,30374
9595,2000,Slovakia,Oats,698.8171,110.99574,1457,11974
9596,2000,Slovakia,Potatoes,698.8171,110.99574,1457,154743
9597,2000,Slovakia,Rye,698.8171,110.99574,1457,20375
9598,2000,Slovakia,Wheat,698.8171,110.99574,1457,30952
9599,2000,Slovenia,Barley,1319.1927,124.34666,1468,32633
9600,2000,Slovenia,Buckwheat,1319.1927,124.34666,1468,10807
9601,2000,Slovenia,Carrots and turnips,1319.1927,124.34666,1468,236387
9602,2000,Slovenia,Cauliflowers and broccoli,1319.1927,124.34666,1468,173412
9603,2000,Slovenia,Garlic,1319.1927,124.34666,1468,118519
9604,2000,Slovenia,Hops,1319.1927,124.34666,1468,11246
9605,2000,Slovenia,Maize,1319.1927,124.34666,1468,58821
9606,2000,Slovenia,Oats,1319.1927,124.34666,1468,23749
9607,2000,Slovenia,Potatoes,1319.1927,124.34666,1468,207950
9608,2000,Slovenia,Rye,1319.1927,124.34666,1468,26083
9609,2000,Slovenia,Wheat,1319.1927,124.34666,1468,42492
9610,2000,South Africa,Barley,624.45629,211.0475,26857,18328
9611,2000,South Africa,Buckwheat,624.45629,211.0475,26857,4525
9612,2000,South Africa,Carrots and turnips,624.45629,211.0475,26857,272685
9613,2000,South Africa,Cauliflowers and broccoli,624.45629,211.0475,26857,220181
9614,2000,South Africa,Hops,624.45629,211.0475,26857,7895
9615,2000,South Africa,Maize,624.45629,211.0475,26857,28492
9616,2000,South Africa,Oats,624.45629,211.0475,26857,13200
9617,2000,South Africa,Potatoes,624.45629,211.0475,26857,316536
9618,2000,South Africa,Rye,624.45629,211.0475,26857,2769
9619,2000,South Africa,Sweet potatoes,624.45629,211.0475,26857,35131
9620,2000,South Africa,Wheat,624.45629,211.0475,26857,25997
9621,2000,Spain,Barley,628.40283,165.84471,34597,33749
9622,2000,Spain,Carrots and turnips,628.40283,165.84471,34597,582123
9623,2000,Spain,Cauliflowers and broccoli,628.40283,165.84471,34597,202363
9624,2000,Spain,Garlic,628.40283,165.84471,34597,71603
9625,2000,Spain,Hops,628.40283,165.84471,34597,19163
9626,2000,Spain,Maize,628.40283,165.84471,34597,92157
9627,2000,Spain,Oats,628.40283,165.84471,34597,22069
9628,2000,Spain,"Onions, shallots, green",628.40283,165.84471,34597,197565
9629,2000,Spain,Potatoes,628.40283,165.84471,34597,259196
9630,2000,Spain,Rye,628.40283,165.84471,34597,20075
9631,2000,Spain,Sweet potatoes,628.40283,165.84471,34597,149938
9632,2000,Spain,Wheat,628.40283,165.84471,34597,30997
9633,2000,Sri Lanka,Carrots and turnips,1674.1551,325.5587,1696,112338
9634,2000,Sri Lanka,Ginger,1674.1551,325.5587,1696,36779
9635,2000,Sri Lanka,Maize,1674.1551,325.5587,1696,10838
9636,2000,Sri Lanka,Potatoes,1674.1551,325.5587,1696,132921
9637,2000,Sri Lanka,Sweet potatoes,1674.1551,325.5587,1696,62724
9638,2000,Suriname,Maize,2817.1529,309.6959,176,19048
9639,2000,Suriname,Sweet potatoes,2817.1529,309.6959,176,128000
9640,2000,Sweden,Barley,842.8804,40.53074,1721,39283
9641,2000,Sweden,Carrots and turnips,842.8804,40.53074,1721,560806
9642,2000,Sweden,Cauliflowers and broccoli,842.8804,40.53074,1721,202532
9643,2000,Sweden,Oats,842.8804,40.53074,1721,38495
9644,2000,Sweden,Potatoes,842.8804,40.53074,1721,297876
9645,2000,Sweden,Rye,842.8804,40.53074,1721,53601
9646,2000,Sweden,Wheat,842.8804,40.53074,1721,59066
9647,2000,Switzerland,Barley,1609.992,85.57469,1577,59924
9648,2000,Switzerland,Carrots and turnips,1609.992,85.57469,1577,362909
9649,2000,Switzerland,Cauliflowers and broccoli,1609.992,85.57469,1577,139338
9650,2000,Switzerland,Hops,1609.992,85.57469,1577,22727
9651,2000,Switzerland,Maize,1609.992,85.57469,1577,96519
9652,2000,Switzerland,Oats,1609.992,85.57469,1577,51904
9653,2000,Switzerland,"Onions, shallots, green",1609.992,85.57469,1577,465867
9654,2000,Switzerland,Potatoes,1609.992,85.57469,1577,424362
9655,2000,Switzerland,Rye,1609.992,85.57469,1577,61488
9656,2000,Switzerland,Wheat,1609.992,85.57469,1577,59477
9657,2000,Tajikistan,Barley,426.59281,51.16039,527,5197
9658,2000,Tajikistan,Buckwheat,426.59281,51.16039,527,2208
9659,2000,Tajikistan,Carrots and turnips,426.59281,51.16039,527,138571
9660,2000,Tajikistan,Garlic,426.59281,51.16039,527,48400
9661,2000,Tajikistan,Maize,426.59281,51.16039,527,27011
9662,2000,Tajikistan,Oats,426.59281,51.16039,527,1058
9663,2000,Tajikistan,Potatoes,426.59281,51.16039,527,119046
9664,2000,Tajikistan,Rye,426.59281,51.16039,527,8382
9665,2000,Tajikistan,Wheat,426.59281,51.16039,527,11839
9666,2000,Thailand,Barley,1732.2624,316.4523,20334,18690
9667,2000,Thailand,Cauliflowers and broccoli,1732.2624,316.4523,20334,318295
9668,2000,Thailand,Garlic,1732.2624,316.4523,20334,57919
9669,2000,Thailand,Ginger,1732.2624,316.4523,20334,165507
9670,2000,Thailand,Maize,1732.2624,316.4523,20334,36715
9671,2000,Thailand,Potatoes,1732.2624,316.4523,20334,130776
9672,2000,Thailand,Wheat,1732.2624,316.4523,20334,6969
9673,2000,Togo,Maize,1053.03673,327.4817,321,12020
9674,2000,Togo,Sweet potatoes,1053.03673,327.4817,321,16750
9675,2000,Tonga,Sweet potatoes,2405.4668,301.1305,11,123457
9676,2000,Trinidad and Tobago,Cauliflowers and broccoli,1769.5429,314.2369,210,68800
9677,2000,Trinidad and Tobago,Ginger,1769.5429,314.2369,210,6667
9678,2000,Trinidad and Tobago,Maize,1769.5429,314.2369,210,26000
9679,2000,Trinidad and Tobago,Sweet potatoes,1769.5429,314.2369,210,61071
9680,2000,Tunisia,Barley,183.82206,244.23667,933,6492
9681,2000,Tunisia,Carrots and turnips,183.82206,244.23667,933,100793
9682,2000,Tunisia,Cauliflowers and broccoli,183.82206,244.23667,933,167064
9683,2000,Tunisia,Garlic,183.82206,244.23667,933,49474
9684,2000,Tunisia,Oats,183.82206,244.23667,933,2183
9685,2000,Tunisia,"Onions, shallots, green",183.82206,244.23667,933,226766
9686,2000,Tunisia,Potatoes,183.82206,244.23667,933,140097
9687,2000,Tunisia,Wheat,183.82206,244.23667,933,11727
9688,2000,Turkey,Barley,527.5365,137.22696,33471,22736
9689,2000,Turkey,Carrots and turnips,527.5365,137.22696,33471,327381
9690,2000,Turkey,Cauliflowers and broccoli,527.5365,137.22696,33471,188758
9691,2000,Turkey,Garlic,527.5365,137.22696,33471,75461
9692,2000,Turkey,Maize,527.5365,137.22696,33471,41605
9693,2000,Turkey,Oats,527.5365,137.22696,33471,20497
9694,2000,Turkey,"Onions, shallots, green",527.5365,137.22696,33471,143840
9695,2000,Turkey,Potatoes,527.5365,137.22696,33471,263762
9696,2000,Turkey,Rye,527.5365,137.22696,33471,17697
9697,2000,Turkey,Wheat,527.5365,137.22696,33471,22928
9698,2000,Turkmenistan,Barley,118.55514,196.12233,9712,5333
9699,2000,Turkmenistan,Carrots and turnips,118.55514,196.12233,9712,361000
9700,2000,Turkmenistan,Garlic,118.55514,196.12233,9712,30000
9701,2000,Turkmenistan,Maize,118.55514,196.12233,9712,9700
9702,2000,Turkmenistan,Potatoes,118.55514,196.12233,9712,176168
9703,2000,Turkmenistan,Wheat,118.55514,196.12233,9712,24143
9704,2000,Uganda,Ginger,1138.2459000000001,280.7805,88,27000
9705,2000,Uganda,Maize,1138.2459000000001,280.7805,88,17424
9706,2000,Uganda,Potatoes,1138.2459000000001,280.7805,88,70294
9707,2000,Uganda,Sweet potatoes,1138.2459000000001,280.7805,88,43207
9708,2000,Uganda,Wheat,1138.2459000000001,280.7805,88,17143
9709,2000,Ukraine,Barley,522.50017,113.69715,27344,18628
9710,2000,Ukraine,Buckwheat,522.50017,113.69715,27344,9087
9711,2000,Ukraine,Carrots and turnips,522.50017,113.69715,27344,121098
9712,2000,Ukraine,Cauliflowers and broccoli,522.50017,113.69715,27344,90000
9713,2000,Ukraine,Garlic,522.50017,113.69715,27344,54274
9714,2000,Ukraine,Hops,522.50017,113.69715,27344,3385
9715,2000,Ukraine,Maize,522.50017,113.69715,27344,30091
9716,2000,Ukraine,Oats,522.50017,113.69715,27344,18324
9717,2000,Ukraine,Potatoes,522.50017,113.69715,27344,121632
9718,2000,Ukraine,Rye,522.50017,113.69715,27344,15175
9719,2000,Ukraine,Wheat,522.50017,113.69715,27344,19756
9720,2000,United Republic of Tanzania,Barley,895.341,273.6263,1,25714
9721,2000,United Republic of Tanzania,Buckwheat,895.341,273.6263,1,8000
9722,2000,United Republic of Tanzania,Garlic,895.341,273.6263,1,54835
9723,2000,United Republic of Tanzania,Ginger,895.341,273.6263,1,28000
9724,2000,United Republic of Tanzania,Maize,895.341,273.6263,1,19314
9725,2000,United Republic of Tanzania,Potatoes,895.341,273.6263,1,78814
9726,2000,United Republic of Tanzania,Sweet potatoes,895.341,273.6263,1,19089
9727,2000,United Republic of Tanzania,Wheat,895.341,273.6263,1,4561
9728,2000,Uruguay,Barley,1469.5794,212.50891000000001,3650,24142
9729,2000,Uruguay,Carrots and turnips,1469.5794,212.50891000000001,3650,111111
9730,2000,Uruguay,Garlic,1469.5794,212.50891000000001,3650,33846
9731,2000,Uruguay,Maize,1469.5794,212.50891000000001,3650,15296
9732,2000,Uruguay,Oats,1469.5794,212.50891000000001,3650,12839
9733,2000,Uruguay,Potatoes,1469.5794,212.50891000000001,3650,124074
9734,2000,Uruguay,Sweet potatoes,1469.5794,212.50891000000001,3650,100000
9735,2000,Uruguay,Wheat,1469.5794,212.50891000000001,3650,25344
9736,2000,Vanuatu,Maize,2737.756,291.7994,131,5153
9737,2000,Yemen,Barley,183.62055,285.10040000000004,1289,11444
9738,2000,Yemen,Carrots and turnips,183.62055,285.10040000000004,1289,86708
9739,2000,Yemen,Garlic,183.62055,285.10040000000004,1289,130747
9740,2000,Yemen,Maize,183.62055,285.10040000000004,1289,14778
9741,2000,Yemen,Potatoes,183.62055,285.10040000000004,1289,123779
9742,2000,Yemen,Sweet potatoes,183.62055,285.10040000000004,1289,98182
9743,2000,Yemen,Wheat,183.62055,285.10040000000004,1289,16246
9744,2000,Zambia,Barley,1057.4853600000001,265.521,1670,9091
9745,2000,Zambia,Maize,1057.4853600000001,265.521,1670,17720
9746,2000,Zambia,Potatoes,1057.4853600000001,265.521,1670,90909
9747,2000,Zambia,Sweet potatoes,1057.4853600000001,265.521,1670,13213
9748,2000,Zambia,Wheat,1057.4853600000001,265.521,1670,62102
9749,2000,Zimbabwe,Barley,883.2354700000001,258.2984,2953,62793
9750,2000,Zimbabwe,Carrots and turnips,883.2354700000001,258.2984,2953,100000
9751,2000,Zimbabwe,Cauliflowers and broccoli,883.2354700000001,258.2984,2953,125000
9752,2000,Zimbabwe,Garlic,883.2354700000001,258.2984,2953,45161
9753,2000,Zimbabwe,Maize,883.2354700000001,258.2984,2953,11795
9754,2000,Zimbabwe,Oats,883.2354700000001,258.2984,2953,19478
9755,2000,Zimbabwe,Potatoes,883.2354700000001,258.2984,2953,147541
9756,2000,Zimbabwe,Sweet potatoes,883.2354700000001,258.2984,2953,22091
9757,2000,Zimbabwe,Wheat,883.2354700000001,258.2984,2953,54000
9758,2001,Albania,Barley,778.1711,147.07415,319,25000
9759,2001,Albania,Carrots and turnips,778.1711,147.07415,319,171053
9760,2001,Albania,Cauliflowers and broccoli,778.1711,147.07415,319,190000
9761,2001,Albania,Garlic,778.1711,147.07415,319,65000
9762,2001,Albania,Hops,778.1711,147.07415,319,6667
9763,2001,Albania,Maize,778.1711,147.07415,319,38135
9764,2001,Albania,Oats,778.1711,147.07415,319,14299
9765,2001,Albania,"Onions, shallots, green",778.1711,147.07415,319,130000
9766,2001,Albania,Potatoes,778.1711,147.07415,319,148818
9767,2001,Albania,Rye,778.1711,147.07415,319,19474
9768,2001,Albania,Wheat,778.1711,147.07415,319,28220
9769,2001,Algeria,Barley,60.3834,285.4181,2847,11143
9770,2001,Algeria,Carrots and turnips,60.3834,285.4181,2847,126175
9771,2001,Algeria,Cauliflowers and broccoli,60.3834,285.4181,2847,104940
9772,2001,Algeria,Garlic,60.3834,285.4181,2847,38030
9773,2001,Algeria,Maize,60.3834,285.4181,2847,27175
9774,2001,Algeria,Oats,60.3834,285.4181,2847,8785
9775,2001,Algeria,"Onions, shallots, green",60.3834,285.4181,2847,101667
9776,2001,Algeria,Potatoes,60.3834,285.4181,2847,147018
9777,2001,Algeria,Wheat,60.3834,285.4181,2847,11104
9778,2001,Angola,Maize,966.7107599999999,266.8403,40,5754
9779,2001,Angola,"Onions, shallots, green",966.7107599999999,266.8403,40,11348
9780,2001,Angola,Potatoes,966.7107599999999,266.8403,40,42552
9781,2001,Angola,Sweet potatoes,966.7107599999999,266.8403,40,44458
9782,2001,Angola,Wheat,966.7107599999999,266.8403,40,16667
9783,2001,Antigua and Barbuda,Carrots and turnips,2330.6871,313.5961,8,40702
9784,2001,Antigua and Barbuda,Maize,2330.6871,313.5961,8,16452
9785,2001,Antigua and Barbuda,Sweet potatoes,2330.6871,313.5961,8,60417
9786,2001,Argentina,Barley,676.0555,174.47788,95085,21504
9787,2001,Argentina,Carrots and turnips,676.0555,174.47788,95085,313937
9788,2001,Argentina,Garlic,676.0555,174.47788,95085,99124
9789,2001,Argentina,Hops,676.0555,174.47788,95085,12000
9790,2001,Argentina,Maize,676.0555,174.47788,95085,54553
9791,2001,Argentina,Oats,676.0555,174.47788,95085,19198
9792,2001,Argentina,Potatoes,676.0555,174.47788,95085,283768
9793,2001,Argentina,Rye,676.0555,174.47788,95085,14498
9794,2001,Argentina,Sweet potatoes,676.0555,174.47788,95085,155212
9795,2001,Argentina,Wheat,676.0555,174.47788,95085,24934
9796,2001,Armenia,Barley,458.67393,103.15159,79,13466
9797,2001,Armenia,Carrots and turnips,458.67393,103.15159,79,167030
9798,2001,Armenia,Cauliflowers and broccoli,458.67393,103.15159,79,176512
9799,2001,Armenia,Garlic,458.67393,103.15159,79,89147
9800,2001,Armenia,Maize,458.67393,103.15159,79,37913
9801,2001,Armenia,Oats,458.67393,103.15159,79,16334
9802,2001,Armenia,Potatoes,458.67393,103.15159,79,114619
9803,2001,Armenia,Rye,458.67393,103.15159,79,11592
9804,2001,Armenia,Wheat,458.67393,103.15159,79,22263
9805,2001,Australia,Barley,501.3129,257.7075,32710,19523
9806,2001,Australia,Carrots and turnips,501.3129,257.7075,32710,401537
9807,2001,Australia,Cauliflowers and broccoli,501.3129,257.7075,32710,107620
9808,2001,Australia,Hops,501.3129,257.7075,32710,28571
9809,2001,Australia,Maize,501.3129,257.7075,32710,46471
9810,2001,Australia,Oats,501.3129,257.7075,32710,16139
9811,2001,Australia,Potatoes,501.3129,257.7075,32710,328633
9812,2001,Australia,Rye,501.3129,257.7075,32710,5714
9813,2001,Australia,Sweet potatoes,501.3129,257.7075,32710,333333
9814,2001,Australia,Wheat,501.3129,257.7075,32710,18209
9815,2001,Austria,Barley,1137.9521,82.99905000000001,3132,46553
9816,2001,Austria,Carrots and turnips,1137.9521,82.99905000000001,3132,478747
9817,2001,Austria,Cauliflowers and broccoli,1137.9521,82.99905000000001,3132,267849
9818,2001,Austria,Garlic,1137.9521,82.99905000000001,3132,81000
9819,2001,Austria,Hops,1137.9521,82.99905000000001,3132,15674
9820,2001,Austria,Maize,1137.9521,82.99905000000001,3132,90869
9821,2001,Austria,Oats,1137.9521,82.99905000000001,3132,40781
9822,2001,Austria,Potatoes,1137.9521,82.99905000000001,3132,300394
9823,2001,Austria,Rye,1137.9521,82.99905000000001,3132,41690
9824,2001,Austria,Wheat,1137.9521,82.99905000000001,3132,52412
9825,2001,Azerbaijan,Barley,369.28825,157.48680000000002,149,22373
9826,2001,Azerbaijan,Carrots and turnips,369.28825,157.48680000000002,149,106158
9827,2001,Azerbaijan,Garlic,369.28825,157.48680000000002,149,72773
9828,2001,Azerbaijan,Maize,369.28825,157.48680000000002,149,37823
9829,2001,Azerbaijan,Oats,369.28825,157.48680000000002,149,7183
9830,2001,Azerbaijan,Potatoes,369.28825,157.48680000000002,149,109774
9831,2001,Azerbaijan,Rye,369.28825,157.48680000000002,149,5000
9832,2001,Azerbaijan,Wheat,369.28825,157.48680000000002,149,26154
9833,2001,Bahrain,Carrots and turnips,27.14744,338.414,9,150000
9834,2001,Bahrain,Cauliflowers and broccoli,27.14744,338.414,9,104667
9835,2001,Bahrain,Potatoes,27.14744,338.414,9,110000
9836,2001,Bangladesh,Barley,2248.056,307.6474,3335,7057
9837,2001,Bangladesh,Cauliflowers and broccoli,2248.056,307.6474,3335,72245
9838,2001,Bangladesh,Garlic,2248.056,307.6474,3335,29181
9839,2001,Bangladesh,Ginger,2248.056,307.6474,3335,57613
9840,2001,Bangladesh,Maize,2248.056,307.6474,3335,32216
9841,2001,Bangladesh,Potatoes,2248.056,307.6474,3335,129163
9842,2001,Bangladesh,Sweet potatoes,2248.056,307.6474,3335,90907
9843,2001,Bangladesh,Wheat,2248.056,307.6474,3335,21643
9844,2001,Barbados,Carrots and turnips,1952.7332000000001,319.1756,168,162000
9845,2001,Barbados,Maize,1952.7332000000001,319.1756,168,26042
9846,2001,Barbados,Sweet potatoes,1952.7332000000001,319.1756,168,157576
9847,2001,Belarus,Barley,656.1693,86.25258,4897,22522
9848,2001,Belarus,Buckwheat,656.1693,86.25258,4897,5683
9849,2001,Belarus,Carrots and turnips,656.1693,86.25258,4897,121429
9850,2001,Belarus,Maize,656.1693,86.25258,4897,25917
9851,2001,Belarus,Oats,656.1693,86.25258,4897,18034
9852,2001,Belarus,Potatoes,656.1693,86.25258,4897,122132
9853,2001,Belarus,Rye,656.1693,86.25258,4897,16649
9854,2001,Belarus,Wheat,656.1693,86.25258,4897,21255
9855,2001,Belgium,Barley,1057.2267,126.56044,8529,71592
9856,2001,Belgium,Carrots and turnips,1057.2267,126.56044,8529,464865
9857,2001,Belgium,Cauliflowers and broccoli,1057.2267,126.56044,8529,184318
9858,2001,Belgium,Hops,1057.2267,126.56044,8529,16667
9859,2001,Belgium,Maize,1057.2267,126.56044,8529,113522
9860,2001,Belgium,Oats,1057.2267,126.56044,8529,50000
9861,2001,Belgium,Potatoes,1057.2267,126.56044,8529,412267
9862,2001,Belgium,Rye,1057.2267,126.56044,8529,36250
9863,2001,Belgium,Wheat,1057.2267,126.56044,8529,80475
9864,2001,Belize,Carrots and turnips,2067.3763,307.9259,1719,95000
9865,2001,Belize,Maize,2067.3763,307.9259,1719,30076
9866,2001,Belize,"Onions, shallots, green",2067.3763,307.9259,1719,53651
9867,2001,Belize,Potatoes,2067.3763,307.9259,1719,104951
9868,2001,Belize,Sweet potatoes,2067.3763,307.9259,1719,77632
9869,2001,Bhutan,Barley,2108.98889,149.1473,3,11792
9870,2001,Bhutan,Buckwheat,2108.98889,149.1473,3,8511
9871,2001,Bhutan,Ginger,2108.98889,149.1473,3,74545
9872,2001,Bhutan,Maize,2108.98889,149.1473,3,15789
9873,2001,Bhutan,Potatoes,2108.98889,149.1473,3,77143
9874,2001,Bhutan,Wheat,2108.98889,149.1473,3,10000
9875,2001,Botswana,Maize,434.43027,264.6279,17,1992
9876,2001,Botswana,Wheat,434.43027,264.6279,17,15714
9877,2001,Brazil,Barley,1777.1407,305.617,151523,20826
9878,2001,Brazil,Buckwheat,1777.1407,305.617,151523,10793
9879,2001,Brazil,Garlic,1777.1407,305.617,151523,71271
9880,2001,Brazil,Maize,1777.1407,305.617,151523,34019
9881,2001,Brazil,Oats,1777.1407,305.617,151523,13298
9882,2001,Brazil,Potatoes,1777.1407,305.617,151523,184997
9883,2001,Brazil,Rye,1777.1407,305.617,151523,11949
9884,2001,Brazil,Sweet potatoes,1777.1407,305.617,151523,113496
9885,2001,Brazil,Wheat,1777.1407,305.617,151523,19488
9886,2001,Bulgaria,Barley,533.37958,138.48902999999999,2747,31859
9887,2001,Bulgaria,Carrots and turnips,533.37958,138.48902999999999,2747,147710
9888,2001,Bulgaria,Cauliflowers and broccoli,533.37958,138.48902999999999,2747,108571
9889,2001,Bulgaria,Garlic,533.37958,138.48902999999999,2747,49070
9890,2001,Bulgaria,Hops,533.37958,138.48902999999999,2747,10000
9891,2001,Bulgaria,Maize,533.37958,138.48902999999999,2747,24713
9892,2001,Bulgaria,Oats,533.37958,138.48902999999999,2747,19255
9893,2001,Bulgaria,"Onions, shallots, green",533.37958,138.48902999999999,2747,90000
9894,2001,Bulgaria,Potatoes,533.37958,138.48902999999999,2747,123921
9895,2001,Bulgaria,Rye,533.37958,138.48902999999999,2747,20000
9896,2001,Bulgaria,Wheat,533.37958,138.48902999999999,2747,30081
9897,2001,Burkina Faso,Maize,718.28795,343.9769,59,18115
9898,2001,Burkina Faso,"Onions, shallots, green",718.28795,343.9769,59,168856
9899,2001,Burkina Faso,Potatoes,718.28795,343.9769,59,15852
9900,2001,Burkina Faso,Sweet potatoes,718.28795,343.9769,59,78415
9901,2001,Burundi,Maize,1380.0040999999999,252.54749999999999,73,10817
9902,2001,Burundi,Potatoes,1380.0040999999999,252.54749999999999,73,24933
9903,2001,Burundi,Sweet potatoes,1380.0040999999999,252.54749999999999,73,65072
9904,2001,Burundi,Wheat,1380.0040999999999,252.54749999999999,73,8667
9905,2001,Cameroon,Ginger,1731.39538,297.7275,687,55142
9906,2001,Cameroon,Maize,1731.39538,297.7275,687,24404
9907,2001,Cameroon,Potatoes,1731.39538,297.7275,687,51674
9908,2001,Cameroon,Sweet potatoes,1731.39538,297.7275,687,64856
9909,2001,Cameroon,Wheat,1731.39538,297.7275,687,13369
9910,2001,Canada,Barley,460.9557,-64.85229000000001,38456,26137
9911,2001,Canada,Buckwheat,460.9557,-64.85229000000001,38456,11399
9912,2001,Canada,Carrots and turnips,460.9557,-64.85229000000001,38456,342015
9913,2001,Canada,Cauliflowers and broccoli,460.9557,-64.85229000000001,38456,68989
9914,2001,Canada,Maize,460.9557,-64.85229000000001,38456,66187
9915,2001,Canada,Oats,460.9557,-64.85229000000001,38456,21727
9916,2001,Canada,Potatoes,460.9557,-64.85229000000001,38456,102703
9917,2001,Canada,Rye,460.9557,-64.85229000000001,38456,18520
9918,2001,Canada,Wheat,460.9557,-64.85229000000001,38456,19452
9919,2001,Central African Republic,Maize,1364.62655,302.6712,23,10700
9920,2001,Central African Republic,Potatoes,1364.62655,302.6712,23,24757
9921,2001,Chad,Maize,305.16893999999996,325.5781,42,5267
9922,2001,Chad,Potatoes,305.16893999999996,325.5781,42,75148
9923,2001,Chad,Sweet potatoes,305.16893999999996,325.5781,42,80000
9924,2001,Chad,Wheat,305.16893999999996,325.5781,42,14933
9925,2001,Chile,Barley,644.6098000000001,98.72885,13156,42586
9926,2001,Chile,Carrots and turnips,644.6098000000001,98.72885,13156,261333
9927,2001,Chile,Cauliflowers and broccoli,644.6098000000001,98.72885,13156,218750
9928,2001,Chile,Garlic,644.6098000000001,98.72885,13156,67742
9929,2001,Chile,Maize,644.6098000000001,98.72885,13156,94306
9930,2001,Chile,Oats,644.6098000000001,98.72885,13156,38447
9931,2001,Chile,Potatoes,644.6098000000001,98.72885,13156,191735
9932,2001,Chile,Rye,644.6098000000001,98.72885,13156,32005
9933,2001,Chile,Sweet potatoes,644.6098000000001,98.72885,13156,69991
9934,2001,Chile,Wheat,644.6098000000001,98.72885,13156,42999
9935,2001,China,Barley,549.984,85.1609,1283381,37571
9936,2001,China,Buckwheat,549.984,85.1609,1283381,11671
9937,2001,China,Carrots and turnips,549.984,85.1609,1283381,178237
9938,2001,China,Cauliflowers and broccoli,549.984,85.1609,1283381,230264
9939,2001,China,Garlic,549.984,85.1609,1283381,134959
9940,2001,China,Ginger,549.984,85.1609,1283381,117117
9941,2001,China,Hops,549.984,85.1609,1283381,25010
9942,2001,China,Maize,549.984,85.1609,1283381,46999
9943,2001,China,Oats,549.984,85.1609,1283381,22571
9944,2001,China,"Onions, shallots, green",549.984,85.1609,1283381,230953
9945,2001,China,Potatoes,549.984,85.1609,1283381,136844
9946,2001,China,Rye,549.984,85.1609,1283381,13383
9947,2001,China,Sweet potatoes,549.984,85.1609,1283381,206600
9948,2001,China,Wheat,549.984,85.1609,1283381,38061
9949,2001,Colombia,Barley,2442.6517000000003,295.4123,85515,13958
9950,2001,Colombia,Carrots and turnips,2442.6517000000003,295.4123,85515,288260
9951,2001,Colombia,Cauliflowers and broccoli,2442.6517000000003,295.4123,85515,175871
9952,2001,Colombia,Garlic,2442.6517000000003,295.4123,85515,107063
9953,2001,Colombia,Maize,2442.6517000000003,295.4123,85515,20755
9954,2001,Colombia,Potatoes,2442.6517000000003,295.4123,85515,143742
9955,2001,Colombia,Wheat,2442.6517000000003,295.4123,85515,15106
9956,2001,Comoros,Maize,1394.65143,309.6748,1,21883
9957,2001,Comoros,"Onions, shallots, green",1394.65143,309.6748,1,25077
9958,2001,Comoros,Potatoes,1394.65143,309.6748,1,150000
9959,2001,Comoros,Sweet potatoes,1394.65143,309.6748,1,22788
9960,2001,Costa Rica,Carrots and turnips,2680.3695,300.4392,10704,352941
9961,2001,Costa Rica,Cauliflowers and broccoli,2680.3695,300.4392,10704,71429
9962,2001,Costa Rica,Ginger,2680.3695,300.4392,10704,83763
9963,2001,Costa Rica,Maize,2680.3695,300.4392,10704,16619
9964,2001,Costa Rica,"Onions, shallots, green",2680.3695,300.4392,10704,75000
9965,2001,Costa Rica,Potatoes,2680.3695,300.4392,10704,265155
9966,2001,Costa Rica,Sweet potatoes,2680.3695,300.4392,10704,28571
9967,2001,Croatia,Barley,1044.9988,135.14095,2539,31349
9968,2001,Croatia,Buckwheat,1044.9988,135.14095,2539,24118
